locatumId,relatumId,landmarkRelationType,dateStartStamp,dateStartPrec,dateStartCal,dateEndStamp,dateEndPrec,dateEndCal,statement,statementType
http://www.wikidata.org/entity/Q3447866,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3447866-875A97B7-0FA3-4EF1-85B9-2CF78FB53159,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3447595,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q3447595-98A022A7-9674-4DF0-8362-EDE1E05B6F6C,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3447685,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q3447685-C1BCB0E4-675A-4AE7-89C6-FAB6D43E66B4,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3447562,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3447562-7DD5800A-1BBA-4112-BF55-9746666CCE5F,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3447595,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3447595-EA696682-133D-4C46-9AAA-AB1B62E9980C,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3447685,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3447685-56C7F1DE-ADFE-43A4-8B18-BAD90D711ADB,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3447738,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3447738-E9188D3E-C519-43D9-ACCE-994A5AFB923C,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3447830,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3447830-AAAA0F0F-0ED9-424F-8167-C006B8EEC477,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3448430,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3448430-C696E7E4-2A0C-43FF-BBF8-84FFC8C3E12C,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3449079,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q3449079-7F5A2F3B-A3E1-4717-B35D-B106CA7D0F8C,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3449079,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3449079-5C0B8446-999F-4B21-82C9-5945B563C3F0,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3449127,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3449127-5BB9C154-0849-487A-8ED3-F34CBF0237E2,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3449160,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3449160-28098F39-7EB9-4CF2-80B3-5AECFA0D6F86,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3449444,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q3449444-AC6AF866-F304-4557-9359-241CA8F8DBAE,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3449339,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3449339-485C859D-0DA9-4408-AD5D-6A12BC4AAD91,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3449444,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3449444-45BE3C71-37E8-4CB0-940A-96AF7A0C7EE4,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q48757153,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/Q48757153-32c93c95-4de1-f7e2-6d96-c8c6f1f33a50,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q107142330,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/Q107142330-5a826869-41be-44dc-92ab-2ef2eef5581a,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q64210931,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/Q64210931-a8075746-4667-9fbf-bfba-3c2361c78be0,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q47492356,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/Q47492356-0bb331c3-4809-2269-7961-d0ab620a25dc,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3450978,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3450978-C774D750-0EB2-4263-8A13-2B04EAC8996D,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3450978,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q3450978-60AC685F-4D6F-4506-9E45-3C5F598D0526,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3450393,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3450393-2B0D2809-702A-4A1D-A73C-BBDC265D2846,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3451271,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3451271-81B6C077-D9F0-4C7F-8740-741FB2766BDA,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3451544,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3451544-8450DD3C-C892-4ACC-A43F-8ECD990E9EF6,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3451606,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3451606-AF5E3FCF-51CE-48C7-908D-0F077DDF5F69,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3451271,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q3451271-A3EFAA7E-B91D-4988-A9A0-D437BE00AE06,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3451544,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q3451544-417F16B1-F4BE-46D4-8E4E-B276C574E997,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3451606,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q3451606-90162C1E-F857-41E4-B4C4-2F4DF8BCAE4A,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3452205,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3452205-3336A37E-793D-431B-883C-F9E1054A4526,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3452247,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3452247-258C4C2F-1D32-4EF8-A506-FD6DB06DAFAB,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3452257,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3452257-2168BA1B-E22F-4016-8DE1-C60AC5F6ECA0,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3452269,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3452269-3DDA6ADD-D3E7-467F-8816-AC357A9F0A32,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3452205,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q3452205-D6EC608A-2D5D-4E4B-8B9E-2F4B81F72B72,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3452269,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q3452269-152C3F1D-F266-4531-BB7F-F9315B17B755,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3495001,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3495001-791D7114-B1C0-4FC8-80F7-9E9C0148D2B1,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3495001,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q3495001-F919DF88-C29D-4A65-8D11-34DE39A48D01,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3452469,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3452469-A34244AD-CC7D-4195-8D25-D7AF85FB0EB3,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3452534,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3452534-1A84F209-7E06-4DD7-8964-4354FA6D03F5,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3452469,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q3452469-DF267256-255B-45AB-88F9-C626331601E1,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3452534,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q3452534-2D6C7CD7-62B6-4828-8334-FE2CFC4FA1EB,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q101064784,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/Q101064784-B3CD63FB-36FC-494C-B93B-698A51A60FB4,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q88384825,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/Q88384825-ceeb5671-423c-a7fa-65f5-156513ffd151,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q96460305,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/Q96460305-8b5622ea-4eaa-ef8b-b68f-baf798501794,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q101250939,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/Q101250939-1060fc7b-465b-91ae-0878-502d77d99c8b,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q101064784,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q101064784-109edfce-4189-c812-c1b2-c17106578409,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q88644162,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/Q88644162-3ad5a1ab-483e-0821-d42e-8a502b524cd2,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q849777,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q849777-AFA61E03-4C1A-4ADD-A868-A102AB8FB1BD,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q849777,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q849777-D51A2AB5-44A4-43FC-9FB5-12421F67C1B1,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q30741010,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/Q30741010-91d1c9af-4e36-4561-631f-72446a07f269,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q21098531,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/Q21098531-8F5BC8BE-A417-4A07-8ADC-6C43BFB82880,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q21098552,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/Q21098552-8524B41B-EE9B-44BE-9975-79E679AFF30A,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q21098553,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/Q21098553-11E032A5-E622-4560-AA2E-9DFBD3E02EE4,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q21098558,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/Q21098558-895BB8DD-61BA-4E8A-9AA1-95A9799A9813,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q21098574,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/Q21098574-4B3317E6-538B-456B-9C68-A2527B9BF455,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q21098588,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/Q21098588-26AA2606-2E7A-4914-9168-53D1A8C18D9D,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q21098594,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/Q21098594-7708D881-48A2-4551-B38B-6B68CC320B36,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q21098531,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q21098531-C1FB9BD3-14C4-43FA-AD3D-35583DA86BDA,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q21098588,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q21098588-6E7C8970-8A58-457C-97C1-986DB27973B5,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q118854224,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q118854224-bcf04178-4c39-fa59-8381-a9da3704a119,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q118854223,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/Q118854223-E03F21AB-E881-4B46-A439-E31DF39F3CBF,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q118854224,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/Q118854224-EFBB5429-C8ED-40DC-B155-6303F35D6ED2,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3448725,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3448725-FC18DBDB-282D-4E1C-8B91-62462AAA28B3,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3449313,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3449313-1339B09C-CC6F-4C6E-B497-BC617E9D51BE,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3449484,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3449484-01D461AD-D4DF-40FB-A494-48287CB799B6,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3449484,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q3449484-4278D502-9FCA-40EF-A9F3-85BFF18B9D61,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3449698,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3449698-3E308BD5-FB9C-4171-9354-88E4EE1D1355,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3449710,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3449710-B6AF6ADC-6C21-436A-AAF7-46FC03E12765,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3449711,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3449711-55D48F8D-A4C8-4674-A9BA-DE30756FEAF0,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q2838985,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q2838985-61BFAD83-9F2F-4860-BA98-8D77FEBF78E3,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q2873539,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q2873539-645760B9-4DFC-4758-81F4-B32B4ED99086,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q2873724,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q2873724-D060B395-E10C-45D2-9ECA-E129C7A9DDEC,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q2873751,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q2873751-54E80B11-FD27-4E80-8714-C2855E808C2F,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q2838985,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q2838985-4ECD52BF-FF00-4F96-A628-38AA37C61520,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q2873751,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q2873751-5E74CD31-44E8-449C-930D-9B6E0643DB9F,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3450021,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3450021-166A768B-E5E5-4139-9226-A5ADA0D89BE2,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3450178,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3450178-4BC52AEA-15F5-4621-B7E2-B8BE2C56E94F,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3450021,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q3450021-435C9A53-B8CD-48CA-978F-9085015EA72A,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q2921775,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q2921775-0C4254DE-AE17-4CD6-A1FE-C8EE3DB7149B,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q2921854,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q2921854-CBC49BD7-3A51-4A56-A86F-61E2C88EADAB,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q2874018,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q2874018-DCBE8AAE-FD36-4733-B992-1570BFD90876,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q2921775,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q2921775-0F3D2FB1-67B3-4727-B27E-04C77BB65417,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q2921854,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q2921854-8A4535EB-5C9F-447C-B46C-4F280B77FE33,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3149392,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3149392-00B30F03-85F9-4BF5-9763-E4B35B7FA120,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3389685,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3389685-9399FC1D-31EF-43E9-8C23-035202FFAFDA,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3389854,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q3389854-64F73893-DC4C-43E2-B625-6FC9891B146E,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3390258,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q3390258-920C9878-FDF2-407C-9D28-B452F719B912,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3389854,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3389854-FB911BA1-59C3-499C-847E-7AAD3E1849DA,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3390258,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3390258-358AC771-3D05-40B5-87C4-38AD56DADB4C,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3451136,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3451136-1D25F27D-CBF6-4FC1-8FF8-ECAD0A5C00D0,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3451402,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3451402-A68009E1-C6E3-43B1-AAB9-46E78F83B2EA,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3451847,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3451847-0A614942-B8D2-45B1-969A-6F95EAB59F7C,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3451903,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3451903-28E5F15A-DDCA-4D10-89B8-D0DCC45827F4,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3452275,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3452275-EF4F03AD-0EF8-4181-B1F4-17023552CF51,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3398578,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3398578-F95EA906-BB36-4137-AC82-8F0D70CF393D,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3398607,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3398607-4F155CD6-C599-427D-B9B8-7AD776C68BD2,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3447089,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3447089-9B18AB85-B893-4DFB-9910-F4DA7438AD3B,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3452283,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3452283-DDAD968E-EB85-411A-BEA6-A089A1204413,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3452392,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3452392-43DA0117-DC36-4470-B37C-D3F54C6FCD08,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3452684,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3452684-5CC88A2C-5138-4333-90E2-559D8AFD4335,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3452283,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q3452283-C2235438-F6F1-45A7-9951-E1CF9A58A936,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3494994,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q3494994-A4AF7202-EBE0-4D13-AE43-D16CD6991ED5,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3494994,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3494994-48A67452-EC8A-4C27-B711-B0228109465C,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3447375,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3447375-775C7E81-F26E-4978-BB69-71C4BEF26BCE,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3447445,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3447445-5000A9EE-33C1-4EA1-81BB-28D82BD11D6C,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q123821560,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/Q123821560-24400d15-4793-5f7b-b1a2-feb5c123127c,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q125765590,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/Q125765590-F128906A-5DCE-4671-9B7A-EF4ED1364A47,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3447458,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3447458-55944631-A3EF-4259-ADBE-9A98FC7AA583,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3447593,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3447593-3F85D5C1-7D3F-469B-9ACD-7A412CD5C52F,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3447843,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3447843-1F45C8B0-561C-443D-84B8-67E2C0D15BDA,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3447458,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q3447458-1EDA98A1-DA63-43EB-8402-EE3B8E2E50E1,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3448239,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3448239-E197FCAA-FBE3-43D2-9FBC-290140D21899,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3448464,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3448464-C2C6EB67-E3B4-430D-B597-6B34087BBC74,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3448564,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3448564-514AD9F7-7898-4EB2-9615-112FA2E519AD,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3448239,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q3448239-08A173EF-D8FE-4568-B264-2B54A2968AB8,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3448254,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q3448254-B94851E5-093E-4751-A0FD-223AF7837980,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3448564,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q3448564-196583A1-1E93-41A1-B4FF-2A0DAC59217B,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q21098268,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q21098268-BE842560-D05B-4E38-A1F6-C46A1CF5FA23,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q21098540,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q21098540-0658D847-4431-4277-BAB5-2D89B3D3AD24,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q21098548,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q21098548-29FAD931-7101-4EB4-BFC6-DE8828C933D0,http://wikiba.se/ontology#Statement
